title,link,source,snippet,date,absolute_date
Women in Brazil earn 20.5 percent less than men: statistics agency,https://www.reuters.com/article/world/women-in-brazil-earn-205-percent-less-than-men-statistics-agency-idUSKCN1QP1PO/,Reuters,"BRASILIA (Reuters) - Women in Brazil earned 20.5 percent less than men on average in 2018, statistics agency IBGE said on Friday, a narrower gap than the...","Mar 8, 2019",2019-03-08
Two dead after buildings collapse in militia-controlled Rio neighborhood,https://www.reuters.com/article/world/two-dead-after-buildings-collapse-in-militia-controlled-rio-neighborhood-idUSKCN1RO29S/,Reuters,At least two people died and two more were injured when two unlicensed buildings in a militia-controlled outer borough of Rio de Janeiro collapsed on Friday...,"Apr 12, 2019",2019-04-12
Brazil's Bolsonaro fires cabinet minister amid scandal,https://www.reuters.com/article/us-brazil-politics-bebianno/brazils-bolsonaro-fires-cabinet-minister-amid-scandal-idUSKCN1Q71WP,Reuters,"BRASILIA (Reuters) - Brazilian President Jair Bolsonaro on Monday fired one of his most senior aides, Secretary General Gustavo Bebianno, amid a scandal...","Feb 18, 2019",2019-02-18
Brazil's Petrobras reevaluating partnership with China's CNPC: newspaper,https://www.reuters.com/article/business/brazils-petrobras-reevaluating-partnership-with-chinas-cnpc-newspaper-idUSKCN1R219H/,Reuters,SAO PAULO (Reuters) - Brazil's state owned oil company Petroleo Brasileiro SA is reevaluating a partnership with the China National Petroleum Corporation to...,"Mar 21, 2019",2019-03-21
Volunteers or slaves? Brazil accused of illegal jail labor,https://www.reuters.com/article/world/volunteers-or-slaves-brazil-accused-of-illegal-jail-labor-idUSKCN1RN0CM/,Reuters,"Cash-strapped Rio de Janeiro is using prisoners as ""volunteer workers"" to maintain jails in a move that human rights experts said was illegal and treated...","Apr 10, 2019",2019-04-10
Brazilian nuclear plant uranium convoy attacked by armed men - police,https://www.reuters.com/article/world/brazilian-nuclear-plant-uranium-convoy-attacked-by-armed-men-police-idUSKCN1R1029/,Reuters,RIO DE JANEIRO (Reuters) - Armed men shot at members of a convoy transporting uranium to one of Brazil's two working nuclear power plants on a coastal road...,"Mar 19, 2019",2019-03-19
Brazil's Lula again proclaims innocence at grandson's funeral,https://www.reuters.com/article/world/brazil-s-lula-again-proclaims-innocence-at-grandson-s-funeral-idUSL1N20P091/,Reuters,"Former Brazilian President Luiz Inacio Lula da Silva, who is serving a 12-year prison term for corruption, proclaimed his innocence again on Saturday at the...","Mar 3, 2019",2019-03-03
Exclusive: Brazil weighs offering coffee options to support prices - sources,https://www.reuters.com/article/business/exclusive-brazil-weighs-offering-coffee-options-to-support-prices-sources-idUSKCN1RG2L1/,Reuters,SAO PAULO (Reuters) - The Brazilian government is considering offering put options to coffee producers as a way to shore up prices at a 13-year low and...,"Apr 4, 2019",2019-04-04
Embraer CEO to step down ahead of deal with Boeing,https://www.reuters.com/article/world/americas/embraer-ceo-to-step-down-ahead-of-deal-with-boeing-idUSKCN1QZ2H0/,Reuters,"The chief executive of Brazilian planemaker Embraer SA will step down next month, the company said on Monday, as it prepares to cede control of its...","Mar 18, 2019",2019-03-18
Brazil take first step in program to join nuclear-powered sub club,https://www.reuters.com/article/world/brazil-take-first-step-in-program-to-join-nuclear-powered-sub-club-idUSKBN1OD2CT/,Reuters,"ITAGUAI, Brazil (Reuters) - Brazil on Friday launched the first of five attack submarines built with French technology in a 35 billion-real ($8.9 billion)...","Dec 14, 2018",2018-12-14
Brazil farm lobby wins as Bolsonaro grabs control over indigenous lands,https://www.reuters.com/article/world/brazil-farm-lobby-wins-as-bolsonaro-grabs-control-over-indigenous-lands-idUSKCN1OW0OR/,Reuters,RIO DE JANEIRO/BRASILIA (Reuters) - New Brazilian President Jair Bolsonaro issued an executive order on Wednesday making the Agriculture Ministry...,"Jan 2, 2019",2019-01-02
Brazil set to ban upstream tailings dams after collapse kills hundreds,https://www.reuters.com/article/world/brazil-set-to-ban-upstream-tailings-dams-after-collapse-kills-hundreds-idUSKCN1PW1N7/,Reuters,"BRASILIA (Reuters) - Brazil's mining agency plans to ban upstream tailings dams used for storing mining waste, a director at the National Mining Agency...","Feb 7, 2019",2019-02-07
Brazil mulls minimum retirement age of 65 for men and women,https://www.reuters.com/article/world/brazil-mulls-minimum-retirement-age-of-65-for-men-and-women-idUSKCN1PT294/,Reuters,"BRASILIA (Reuters) - Brazil's government has opened discussions with congressional leaders, state governors and mayors on a pension reform bill that would...","Feb 4, 2019",2019-02-04
No embassy move announced as Brazil's Bolsonaro hosts Israel's Netanyahu,https://www.reuters.com/article/us-brazil-israel/no-embassy-move-announced-as-brazils-bolsonaro-hosts-israels-netanyahu-idUSKCN1OR1GI,Reuters,RIO DE JANEIRO (Reuters) - Brazil's far-right President-elect Jair Bolsonaro met with Israeli Prime Minister Benjamin Netanyahu on Friday and while both...,"Dec 28, 2018",2018-12-28
Chinese iron ore traders face uncertainty after Vale's Brazilian mine disaster,https://www.reuters.com/article/business/chinese-iron-ore-traders-face-uncertainty-after-vales-brazilian-mine-disaster-idUSKCN1PM0V1/,Reuters,BEIJING (Reuters) - Vale SA's deadly mine disaster in Brazil has created uncertainty for China's iron ore market at a time when demand for supply from the...,"Jan 28, 2019",2019-01-28
Brazil's Bolsonaro pledges action to 'restore democracy' in Venezuela,https://www.reuters.com/article/world/brazils-bolsonaro-pledges-action-to-restore-democracy-in-venezuela-idUSKCN1PC00Y/,Reuters,"BRASILIA (Reuters) - Brazil's far-right President Jair Bolsonaro said on Thursday he would do all he could to ""to re-establish order and democracy"" in...","Jan 17, 2019",2019-01-17
Exclusive: Brazil miner Vale knew deadly dam had heightened risk of collapse,https://www.reuters.com/article/business/environment/exclusive-brazil-miner-vale-knew-deadly-dam-had-heightened-risk-of-collapse-idUSKCN1Q0284/,Reuters,"BELO HORIZONTE, Brazil (Reuters) - Vale SA, the world's largest iron ore miner, knew last year that the dam in Brazil that collapsed in January and killed...","Feb 12, 2019",2019-02-12
Brazil's Bolsonaro uses Davos speech to appeal to big business,https://www.reuters.com/article/business/brazils-bolsonaro-uses-davos-speech-to-appeal-to-big-business-idUSKCN1PG25E/,Reuters,"DAVOS, Switzerland (Reuters) - Brazil's new right-wing President Jair Bolsonaro threw out the welcome mat for big business and foreign investors on Tuesday,...","Jan 23, 2019",2019-01-23
"Gay Brazilian congressman quits due to threats, leaves country",https://www.reuters.com/article/world/gay-brazilian-congressman-quits-due-to-threats-leaves-country-idUSKCN1PI341/,Reuters,"BRASILIA (Reuters) - Jean Wyllys, Brazil's second openly gay congressman, said on Thursday he will not serve the new term for which he was re-elected due to...","Jan 25, 2019",2019-01-25
"Brazilian prosecutors charge healer 'John of God' with rape, sexual assault",https://www.reuters.com/article/world/brazilian-prosecutors-charge-healer-john-of-god-with-rape-sexual-assault-idUSKCN1OR1LI/,Reuters,"BRASILIA (Reuters) - Prosecutors on Thursday charged a disgraced Brazilian faith healer with rape and sexual assault, following his arrest after allegations...","Dec 28, 2018",2018-12-28
Elliott funds to take part in Avianca's $75 million capitalization: document,https://www.reuters.com/article/business/elliott-funds-to-take-part-in-aviancas-75-million-capitalization-document-idUSKCN1PV1SO/,Reuters,"Funds controlled by activist investor Elliott Management have agreed to extend $75 million in financing to bankrupt airline Avianca Brasil, according to...","Feb 6, 2019",2019-02-06
Facebook's WhatsApp flooded with fake news in Brazil election,https://www.reuters.com/article/world/facebooks-whatsapp-flooded-with-fake-news-in-brazil-election-idUSKCN1MV04I/,Reuters,Facebook Inc's popular messaging service WhatsApp has become a political battleground in Brazil's most polarized election in decades.,"Oct 20, 2018",2018-10-20
Brazil's Petrobras starts oil production at P-75 platform,https://www.reuters.com/article/markets/oil/brazils-petrobras-starts-oil-production-at-p-75-platform-idUSE6N1WO016/,Reuters,"RIO DE JANEIRO, Nov 12 (Reuters) - Brazil's Petroleo Brasileiro SA (Petrobras) has begun oil production at its P-75 platform in the pre-salt area of the...","Nov 12, 2018",2018-11-12
Tense calm on Brazil-Venezuelan border after anti-immigrant riot,https://www.reuters.com/article/world/tense-calm-on-brazil-venezuelan-border-after-anti-immigrant-riot-idUSKCN1L507N/,Reuters,"PACARAIMA, Brazil (Reuters) - Fearful Venezuelan immigrants lined up in smaller numbers to enter Brazil on Sunday at the only border crossing between the...","Aug 19, 2018",2018-08-19
Brazil space station open for small satellite business,https://www.reuters.com/article/technology/brazil-space-station-open-for-small-satellite-business-idUSKCN1LV02S/,Reuters,"ALCANTARA SPACE CENTER, Brazil (Reuters) - Brazil is ready to launch small commercial rockets from its space base near the equator as soon as it agrees to...","Sep 15, 2018",2018-09-15
Brazil's Lula plays kingmaker from his prison cell,https://www.reuters.com/article/world/brazils-lula-plays-kingmaker-from-his-prison-cell-idUSKCN1L90F6/,Reuters,"CURITIBA/RECIFE (Reuters) - It is Thursday outside a government building in this tidy city in southern Brazil. Luiz Inacio Lula da Silva, the country's...","Aug 23, 2018",2018-08-23
Brazil investors cheer as support rises for Bolsonaro's election bid,https://www.reuters.com/article/world/brazil-investors-cheer-as-support-rises-for-bolsonaros-election-bid-idUSKCN1MD006/,Reuters,BRASILIA (Reuters) - Brazilian markets surged on Tuesday as stronger polling for far-right presidential candidate Jair Bolsonaro and a Congressional farm...,"Oct 2, 2018",2018-10-02
Factbox: Winners of Brazil fifth pre-salt auction,https://www.reuters.com/article/business/factbox-winners-of-brazil-fifth-pre-salt-auction-idUSKCN1M8257/,Reuters,"RIO DE JANEIRO (Reuters) - Brazil's government on Friday awarded four blocks in the coveted offshore pre-salt layer, where billions of barrels of oil are...","Sep 28, 2018",2018-09-28
"Stabbed Brazilian presidential candidate stable, in therapy",https://www.reuters.com/article/world/stabbed-brazilian-presidential-candidate-stable-in-therapy-idUSKCN1LO0N6/,Reuters,SAO PAULO (Reuters) - A front-running and far-right Brazilian presidential candidate began physical therapy on Saturday and remained in serious but stable...,"Sep 8, 2018",2018-09-08
Brazil regulators approve American Tower purchase of Cemig assets,https://www.reuters.com/article/us-cemig-divestiture-american-tower-appr-idUSKCN1LZ1X1,Reuters,SAO PAULO (Reuters) - Brazilian competition authorities have approved American Tower Corp's acquisition of telecommunications assets owned by Cia Energetica...,"Sep 19, 2018",2018-09-19
Amazon is working with Brazil's CargoX for logistics pilot project: BBG,https://www.reuters.com/article/technology/amazon-is-working-with-brazils-cargox-for-logistics-pilot-project-bbg-idUSKCN1ME2GY/,Reuters,"Amazon.com Inc is working on a pilot logistics project in Brazil with Goldman Sachs-backed CargoX, Bloomberg reported on Thursday, citing people familiar...","Oct 4, 2018",2018-10-04
Ex-Brazil tycoon Batista handed 30-year sentence for corruption,https://www.reuters.com/article/world/ex-brazil-tycoon-batista-handed-30-year-sentence-for-corruption-idUSKBN1JT29I/,Reuters,"SAO PAULO (Reuters) - Eike Batista, the former mining and oil magnate who was once Brazil's richest man, was convicted and sentenced to 30 years in prison...","Jul 3, 2018",2018-07-03
Hainan Airlines sells remaining stake in Brazil's Azul for $306 million,https://www.reuters.com/article/us-hainan-airlines-azul-stake/hainan-airlines-sells-remaining-stake-in-brazils-azul-for-306-million-idUSKBN1KV0UX,Reuters,SHANGHAI (Reuters) - China's Hainan Airlines <600221.SS> said on Friday it had sold its remaining stake in Brazilian airline Azul SA in a deal that netted...,"Aug 10, 2018",2018-08-10
Brazil's Oi says Portugal judge overrules restructuring plan,https://www.reuters.com/article/business/brazil-s-oi-says-portugal-judge-overrules-restructuring-plan-idUSE6N1SV023/,Reuters,"SAO PAULO, Aug 1 (Reuters) - Brazilian telephone carrier Oi SA said on Wednesday that a commercial judge in Lisbon has overruled the company's restructuring...","Aug 1, 2018",2018-08-01
"Walmart sells majority of Brazil unit, takes $4.5 billion charge",https://www.reuters.com/article/business/walmart-sells-majority-of-brazil-unit-takes-45-billion-charge-idUSKCN1J02F3/,Reuters,NEW YORK/SAO PAULO (Reuters) - Walmart Inc said on Monday that it has sold an 80 percent stake in its Brazilian operations to private equity firm Advent...,"Jun 4, 2018",2018-06-04
"Unfazed by Brazil's army, Rio drug gangs willing to wait out occupation",https://www.reuters.com/article/world/unfazed-by-brazils-army-rio-drug-gangs-willing-to-wait-out-occupation-idUSKBN1HV1TI/,Reuters,Leaders of Rio de Janeiro's heavily armed drug gangs agree on at least one thing with the head of Brazil's army: An ongoing military intervention cannot...,"Apr 24, 2018",2018-04-24
"U.S. cuts off Brazil tariff talks, adopts steel import quotas",https://www.reuters.com/article/us-usa-trade-brazil/u-s-cuts-off-brazil-tariff-talks-adopts-steel-import-quotas-idUSKBN1I31ZD,Reuters,BRASILIA/SAO PAULO (Reuters) - Brazil on Wednesday contradicted a United States announcement that the two countries had reached a deal on a permanent...,"May 2, 2018",2018-05-02
Brazil deal to end truckers' strike rattles Petrobras investors,https://www.reuters.com/article/business/brazil-deal-to-end-truckers-strike-rattles-petrobras-investors-idUSKCN1IT23H/,Reuters,BRASILIA/SAO PAULO (Reuters) - Petrobras shares plunged 15 percent on Monday after Brazil's government offered new fuel subsidies and softened the oil...,"May 28, 2018",2018-05-28
