title,link,source,snippet,date,absolute_date
"Kimberly-Clark planning to sell tissue paper assets in Brazil, Latin America -report",https://www.reuters.com/business/retail-consumer/kimberly-clark-sell-tissue-paper-assets-brazil-latam-report-2022-05-20/,Reuters,"Kimberly-Clark Corp is planning to sell its tissue paper assets in Brazil and Latin America, newspaper Valor Economico reported on Friday, saying the...","May 20, 2022",2022-05-20
Brazil's Bolsonaro calls Musk's Twitter bid a 'breath of hope',https://www.reuters.com/world/americas/elon-musk-visit-brazil-talks-with-bolsonaro-government-official-says-2022-05-20/,Reuters,"Brazilian President Jair Bolsonaro called Elon Musk's proposed takeover of Twitter Inc a ""breath of hope"" as the two met in Brazil on Friday, adding he...","May 20, 2022",2022-05-20
Bolsonaro Files Complaint Against Top Justice Who’s Probing Him,https://www.bloomberg.com/news/articles/2022-05-18/bolsonaro-files-complaint-against-top-justice-who-s-probing-him,Bloomberg.com,President Jair Bolsonaro's legal case against a top court justice who has ordered probes into the Brazilian leader and his allies was rejected by another...,"May 18, 2022",2022-05-18
Andorran Private Bank Plans New Offices to Double Size in Brazil,https://www.bloomberg.com/news/articles/2022-05-17/andorran-private-bank-plans-new-offices-to-double-size-in-brazil,Bloomberg,Andorran private bank Andbank is planning to open new offices in Brazil as part of a strategy to double assets under management there in two or three years.,"May 17, 2022",2022-05-17
Brazilian airline Gol's Ferrer to take over as CEO,https://www.reuters.com/business/aerospace-defense/brazilian-airline-gol-coo-ferrer-take-over-ceo-2022-05-16/,Reuters,"Gol Linhas Aereas Inteligentes SA said on Monday that Chief Operating Officer Celso Ferrer will become the Brazilian airline's chief executive on July 1,...","May 16, 2022",2022-05-16
Brazil Coca-Cola bottler Solar Bebidas sees IPO resumption as soon as Q4,https://www.reuters.com/article/markets/commodities/brazil-coca-cola-bottler-solar-bebidas-sees-ipo-resumption-as-soon-as-q4-idUSL2N2X50T5/,Reuters,"NEW YORK, May 16 (Reuters) - Brazilian bottler of Coca-Cola Co products, Solar Bebidas SA, expects to resume its initial public offering process as soon as...","May 16, 2022",2022-05-16
Brazil's Ukrainian diaspora offers familiar comforts for homesick refugees,https://www.reuters.com/world/brazils-ukrainian-diaspora-offers-familiar-comforts-homesick-refugees-2022-05-13/,Reuters,"GUARAPUAVA, Brazil, May 13 (Reuters) - Far from the bomb blasts and constant sirens in her ruined home city of Kharkiv in eastern Ukraine, eight-year-old...","May 13, 2022",2022-05-13
Brazil's Bolsonaro May Skip Regional Summit in Another Blow to Biden,https://www.bloomberg.com/news/articles/2022-05-12/bolsonaro-mulls-missing-regional-summit-in-another-blow-to-biden,Bloomberg,"Jair Bolsonaro is considering skipping a high-level regional summit hosted by his US counterpart Joe Biden next month to focus on his re-election campaign,...","May 12, 2022",2022-05-12
Brazil's Bolsonaro May Skip Regional Summit in Another Blow to Biden,https://www.bloomberg.com/news/articles/2022-05-12/bolsonaro-mulls-missing-regional-summit-in-another-blow-to-biden,Bloomberg,Jair Bolsonaro is considering skipping a high-level regional summit hosted by his US counterpart Joe Biden next month to focus on his re-election campaign.,"May 12, 2022",2022-05-12
Raizen Invests $390 Million to Turn Waste Into Fuel,https://www.bloomberg.com/news/articles/2022-05-11/sugar-giant-raizen-invests-390-million-to-turn-waste-into-fuel,Bloomberg,"Raizen SA, the Brazilian biofuel company owned by Royal Dutch Shell and Cosan SA, will invest 2 billion reais ($390 million) to build two “second-generation”...","May 11, 2022",2022-05-11
Ruble Surpasses Brazil’s Real as Year’s Best-Performing Currency,https://www.bloomberg.com/news/articles/2022-05-11/russian-ruble-surpasses-brazilian-real-as-world-s-best-currency,Bloomberg.com,"Capital controls imposed by Russia have turned the ruble into the world's best performing currency this year, though not many people can pocket a profit on...","May 11, 2022",2022-05-11
"Gol, Avianca nod to airline consolidation with pan-Latin American deal",https://www.reuters.com/business/aerospace-defense/brazils-gol-colombias-avianca-create-holding-company-abra-group-2022-05-11/,Reuters,"Brazilian carrier Gol Linhas Aereas Inteligentes SA and Colombia's Avianca said on Wednesday they were combining under the roof of a common holding company,...","May 11, 2022",2022-05-11
500 Kilos of Cocaine Found in Coffee Bags at Nespresso Factory,https://www.bloomberg.com/news/articles/2022-05-06/500-kilos-of-cocaine-found-in-coffee-bags-at-nespresso-factory,Bloomberg,Employees at a Nespresso factory in a Swiss town discovered more than 500 kilograms of cocaine in bags of coffee beans from Brazil.,"May 6, 2022",2022-05-06
Brazilian activist says Mexico detained her over 'transvestite' identity,https://www.reuters.com/world/americas/brazilian-activist-says-mexico-detained-her-over-transvestite-identity-2022-05-06/,Reuters,"May 5 (Reuters) - (This May 5 story refiles to clarify the contextual meaning of gender identity terms in paragraph 10). Keila Simpson, a Brazilian activist...","May 6, 2022",2022-05-06
Chile's Cencosud buys Brazilian supermarket chain for $100 million,https://www.reuters.com/business/chiles-cencosud-buys-brazilian-supermarket-chain-100-million-2022-05-06/,Reuters,Chilean retailer Cencosud said on Friday it had signed a deal worth around $100 million to acquire Brazilian supermarket chain GIGA.,"May 6, 2022",2022-05-06
"EXCLUSIVE CIA chief told Bolsonaro government not to mess with Brazil election, sources say",https://www.reuters.com/world/americas/exclusive-cia-chief-told-bolsonaro-government-not-mess-with-brazil-election-2022-05-05/,Reuters,"RIO DE JANEIRO/WASHINGTON, May 5 (Reuters) - The U.S. Central Intelligence Agency (CIA) director last year told senior Brazilian officials that President...","May 5, 2022",2022-05-05
"Brazil's government-owned oil sales to climb sharply, official says",https://www.reuters.com/world/americas/brazils-government-owned-oil-sales-climb-sharply-official-says-2022-05-05/,Reuters,"HOUSTON, May 5 (Reuters) - Brazil's direct sales of crude will more than double this year and rise sharply this decade, as oil majors deliver more of their...","May 5, 2022",2022-05-05
Dry weather in Brazil tests bumper corn crop outlook,https://www.reuters.com/markets/commodities/dry-weather-brazil-tests-bumper-corn-crop-outlook-2022-05-05/,Reuters,"NAPERVILLE, Ill., May 4 (Reuters) - Brazil has been slated for a record corn harvest this year after drought ravaged the country's soybeans just months ago...","May 5, 2022",2022-05-05
Brazil's Lula says Zelenskiy 'as responsible as Putin' for Ukraine war,https://www.reuters.com/world/americas/brazils-lula-says-zelenskiy-as-responsible-putin-ukraine-war-2022-05-04/,Reuters,"BRASILIA, May 4 (Reuters) - Former Brazilian President Luiz Inacio Lula da Silva said Russia never should have invaded Ukraine, but he believes Ukrainian...","May 4, 2022",2022-05-04
"Lula Says Zelenskiy, Biden Share Blame for Russia War on Ukraine",https://www.bloomberg.com/news/articles/2022-05-04/lula-says-zelensky-biden-share-blame-for-putin-s-war-on-ukraine,Bloomberg,Brazil's presidential front-runner Luiz Inacio Lula da Silva said Ukraine's Volodymyr Zelenskiy shares part of the blame for Russia's invasion of his...,"May 4, 2022",2022-05-04
"Pages for pardons? In Bolivia, inmates can cut jail time by reading",https://www.reuters.com/world/americas/pages-pardons-bolivia-inmates-can-cut-jail-time-by-reading-2022-05-03/,Reuters,Inmates in Bolivia's overcrowded prisons are now able to reduce their jail time by reading books in a new program influenced by one in Brazil that aims to...,"May 3, 2022",2022-05-03
Brazil’s Inflation Is So Bad Even Central Bank Workers Protest,https://www.bloomberg.com/news/articles/2022-05-03/brazil-s-inflation-is-so-bad-even-central-bank-workers-protest,Bloomberg,"Inflation is so rampant in Brazil, having surpassed 12% a year in early April, that workers at the institution in charge of taming prices are themselves on...","May 3, 2022",2022-05-03
Brazilian town builds Christ statue taller than Rio's,https://www.reuters.com/world/americas/brazilian-town-builds-christ-statue-taller-than-rios-2022-04-29/,Reuters,"ENCANTADO, Brazil, April 29 (Reuters) - Rio de Janeiro's famous Christ the Redeemer has competition. The small town of Encantado in southern Brazil has...","May 3, 2022",2022-05-03
Singapore's Shopee authorized to operate as payment institution in Brazil,https://www.reuters.com/technology/singapores-shopee-authorized-operate-payment-institution-brazil-2022-05-02/,Reuters,"The Singaporean shopping app Shopee, owned by Sea Ltd , received authorization on Monday from Brazil's central bank to operate as a payment institution,...","May 2, 2022",2022-05-02
Bolsonaro eyes change to Brazil spending cap after election,https://www.reuters.com/world/americas/brazils-bolsonaro-vows-change-spending-cap-rule-after-election-2022-04-29/,Reuters,"BRASILIA, April 29 (Reuters) - Brazilian President Jair Bolsonaro said on Friday he would look at changing government spending rules after October's...","Apr 29, 2022",2022-04-29
U.S. regulator sues Brazilian miner Vale over 'false and misleading' dam claims,https://www.reuters.com/world/americas/us-sec-charges-brazils-vale-over-false-misleading-dam-claims-2022-04-28/,Reuters,The U.S. Securities and Exchange Commission (SEC) on Thursday sued Brazilian miner Vale SA for allegedly making false and misleading disclosures about the...,"Apr 28, 2022",2022-04-28
"Brazilian airline Gol posts Q1 beat on higher revenue, currency gains",https://www.reuters.com/business/aerospace-defense/brazilian-airline-gol-posts-q1-beat-higher-revenue-forex-gains-2022-04-28/,Reuters,Brazilian airline Gol Linhas Aereas Inteligentes SA on Thursday reported higher-than-expected first quarter net income as currency gains helped offset...,"Apr 28, 2022",2022-04-28
Bolsonaro energizes base with latest Supreme Court clash,https://www.reuters.com/world/americas/bolsonaro-energizes-base-with-latest-supreme-court-clash-2022-04-27/,Reuters,"Brazilian President Jair Bolsonaro and his base are energized and spoiling for a new fight, political analysts say, after he defied the Supreme Court by...","Apr 27, 2022",2022-04-27
Telefonica Brasil expects $1.09 billion of synergies with Oi deal,https://www.reuters.com/business/media-telecom/telefonica-brasil-expects-109-billion-synergies-with-oi-deal-2022-04-27/,Reuters,Telefonica Brasil said on Wednesday it estimates the assets acquired from Brazilian telecom Oi Movel will create 5.4 billion reais ($1.09 billion) in value.,"Apr 27, 2022",2022-04-27
Some Countries Belong on the Sidelines of Cold War 2,https://www.bloomberg.com/opinion/articles/2022-04-27/india-uae-vietnam-brazil-may-sit-on-the-sidelines-of-cold-war-2,Bloomberg.com,By Hal Brands. Hal Brands is a Bloomberg Opinion columnist and the Henry Kissinger Distinguished Professor at Johns Hopkins University's School of Advanced...,"Apr 27, 2022",2022-04-27
EXCLUSIVE Italy's Enel in talks to sell Brazil power distributor Celg-D -sources,https://www.reuters.com/business/energy/exclusive-italys-enel-talks-sell-brazilian-distributor-celg-d-sources-say-2022-04-25/,Reuters,"Italy's Enel SpA is in talks to sell its Brazilian power distributor company Celg-D in a deal that may total more than $2 billion, four sources with...","Apr 26, 2022",2022-04-26
Brazilian real tumbles amid rallying dollar and local tensions,https://www.reuters.com/world/americas/brazilian-real-tumbles-amid-rallying-dollar-local-tensions-2022-04-25/,Reuters,"SAO PAULO, April 25 (Reuters) - The Brazilian real has returned to the list of worst currencies among its peers with two sessions of heavy losses,...","Apr 25, 2022",2022-04-25
Brazil's TIM sees $4 bln boost from Oi mobile deal,https://www.reuters.com/technology/brazil-telecom-tim-sees-synergies-oi-deal-up-396-bln-2022-04-25/,Reuters,"TIM SA expects its purchase of part of Oi SA's mobile operations in Brazil to create up to 19 billion reais ($4 billion) of value for the enlarged company,...","Apr 25, 2022",2022-04-25
USD/BRL Brazil’s Real Hammers South Africa’s Rand (ZAR) in Commodities Play,https://www.bloomberg.com/news/articles/2022-04-22/brazil-s-real-hammers-south-africa-s-rand-in-commodities-play,Bloomberg,South Africa's rand has slumped to its weakest level in 22 months against Brazil's real as agricultural commodities move into the forefront of the...,"Apr 22, 2022",2022-04-22
USD/BRL Brazil’s Real Hammers South Africa’s Rand (ZAR) in Commodities Play,https://www.bloomberg.com/news/articles/2022-04-22/brazil-s-real-hammers-south-africa-s-rand-in-commodities-play,Bloomberg,South Africa's rand has slumped to its weakest level in 22 months against Brazil's real as agricultural commodities move into the forefront of the raw-...,"Apr 22, 2022",2022-04-22
"Brazil's economy stagnant, growth freeze to continue in 2023",https://www.reuters.com/business/finance/brazils-economy-stagnant-growth-freeze-continue-2023-2022-04-22/,Reuters,"BUENOS AIRES, April 22 (Reuters) - Brazil's economy has entered a phase of stagnation that will persist next year as unrelenting inflation curtails consumer...","Apr 22, 2022",2022-04-22
